CrossingID,SubmissionType,ReportBaseId,ParentReportBaseId,CrossingClosed,ReportingAgencyTypeID,ReportingAgencyID,RevisionDate,ReasonID,CrossingIdSuffix,ReportStatus,LastUpdated,Railroad,StateCD,StateName,CntyCD,CountyName,Nearest,CityCD,CityName,Street,BlockNumb,Highway,SepInd,SepRr1,SepRr2,SepRr3,SepRr4,MultFrmsFiLed,SameInd,SameRr1,SameRr2,SameRr3,SameRr4,RrID,Ttstn,TtstnNam,RrMain,XingOwnr,TypeXing,XPurpose,PosXing,OpenPub,TypeTrnSrvcIDs,DevelTypID,XingAdj,XngAdjNo,Whistban,WhistDate,HscoRrid,SfxHscoRrid,LLsource,RrNarr1,RrNarr2,RrNarr3,RrNarr4,StNarr1,StNarr2,StNarr3,StNarr4,RrNarr,StNarr,PolCont,RrCont,HwyCont,THRRequestNo,CCMQzid,OperatingRailroadCode,OperatingRailroadType,RrDiv,RrSubDiv,Branch,PrfxMilePost,MilePost,SfxMilePost,Lt1PassMov,PassCnt,DayThru,NghtThru,TotalSwt,TotalLtr,Lt1Mov,WeekTrnMov,YearTrnMov,MaxTtSpd,MinSpd,MaxSpd,MainTrk,SidingTrk,YardTrk,TransitTrk,IndustryTrk,OthrTrk,OthrTrkDes,SpselIDs,Sgnleqp,EMonitorDvce,HealthMonitor,NoSigns,XBuck,StopStd,YieldStd,AdvWarn,AdvW10_1,AdvW10_2,AdvW10_3,AdvW10_4,AdvW10_11,AdvW10_12,Low_Grnd,Low_GrndSigns,PaveMrkIDs,Channel,Exempt,EnsSign,OthSgn,OthSgn1,OthDes1,OthSgn2,OthDes2,OthSgn3,OthDes3,PrvxSign,Led,Gates,GatePed,GateConf,GateConfType,FlashOv,FlashNov,CFlashType,FlashPost,FlashPostType,Bkl_FlashPost,Sdl_FlashPost,FlashPai,AwdIDate,AwhornChk,AwhornlDate,HwyTrafSignl,Wigwags,Bells,SpecPro,FlashOth,FlashOthDes,HwynrSig,Intrprmp,PrempType,HwtrfPsig,HwtrfPsigsdis,HwtrfPsiglndis,MonitorDev,WdCode,TraficLn,TraflnType,HwyPved,Downst,Illumina,XSurfDate,XSurfWidth,XSurfLength,XSurfaceIDs,XSurOthr,HwyNear,HwynDist,XAngle,ComPower,HwySys,HwyClassCD,HwyClassrdtpID,StHwy1,HwySpeed,HwySpeedps,LrsRouteid,LrsMilePost,Aadt,AadtYear,PctTruk,SchlBusChk,SchlBsCnt,HazmtVeh,EmrgncySrvc,ReportYear,ReportType,DATE_CREAT,DATE_EDITE,OBJECTID,COUNTYNAME,CREATED_BY,EDITED_BY,geometry,reason,city,state,street,railroad,dateTime,duration,created
510018T,Full Inventory Record,5035135,5034795,No,1,1622,5/7/2022 12:00:00 AM,14,NS,Published,5/7/2022 12:17:59 AM,NS,18,IN,18039,ELKHART,0,180391830,GOSHEN,GREEN ROAD,NA,LS,2,NA,NA,NA,NA,2,1,ATK,CP,NA,NA,NA,NA,NA,-1,-1,3,1,1,NA,1112,13,2,NA,0,NA,-1,NA,1,NA,NA,NA,NA,2,55,2,1,roadway removed,NA,8009464744,8009464744,8554636848,NA,NA,NS,Primary,GREAT LAKES,CHICAGO LINE,#N\A,CD,413.59,NA,2,4,29,30,2,0,2,NA,2022,79,40,60,3,0,0,0,0,0,NA,11,1,1,2,1,2,0,NA,0,2,2,NA,NA,NA,NA,2,NA,"1,2,3",5,2,1,1,2,24,3,3,NA,NA,NA,NA,2,0,1,NA,2,0,1,1,1,2,1,12,NA,2,NA,2,0,1,1,0,NA,1,2,2,2,0,0,0,8,3,2,1,2,2,NA,40,64,12,NA,1,NA,2,1,3,1,16,2,30,1,NA,NA,4837,2018,4,2,NA,NA,2,2022,Major,2014-07-30,2014-07-30,83,ELKHART,DOTRAH,DOTRAH,"c(-85.8677177, 41.60236)",A stationary train,GOSHEN,IN,GREEN ROAD,NS,2022-03-08T17:00:00,2-6 hours,2022-03-08T13:12:58.73
510018T,Full Inventory Record,5035135,5034795,No,1,1622,5/7/2022 12:00:00 AM,14,NS,Published,5/7/2022 12:17:59 AM,NS,18,IN,18039,ELKHART,0,180391830,GOSHEN,GREEN ROAD,NA,LS,2,NA,NA,NA,NA,2,1,ATK,CP,NA,NA,NA,NA,NA,-1,-1,3,1,1,NA,1112,13,2,NA,0,NA,-1,NA,1,NA,NA,NA,NA,2,55,2,1,roadway removed,NA,8009464744,8009464744,8554636848,NA,NA,NS,Primary,GREAT LAKES,CHICAGO LINE,#N\A,CD,413.59,NA,2,4,29,30,2,0,2,NA,2022,79,40,60,3,0,0,0,0,0,NA,11,1,1,2,1,2,0,NA,0,2,2,NA,NA,NA,NA,2,NA,"1,2,3",5,2,1,1,2,24,3,3,NA,NA,NA,NA,2,0,1,NA,2,0,1,1,1,2,1,12,NA,2,NA,2,0,1,1,0,NA,1,2,2,2,0,0,0,8,3,2,1,2,2,NA,40,64,12,NA,1,NA,2,1,3,1,16,2,30,1,NA,NA,4837,2018,4,2,NA,NA,2,2022,Major,2014-07-30,2014-07-30,83,ELKHART,DOTRAH,DOTRAH,"c(-85.8677177, 41.60236)",A stationary train,GOSHEN,IN,GREEN ROAD,NS,2022-03-07T20:00:00,12-24 hours,2022-03-08T09:36:01.923
510018T,Full Inventory Record,5035135,5034795,No,1,1622,5/7/2022 12:00:00 AM,14,NS,Published,5/7/2022 12:17:59 AM,NS,18,IN,18039,ELKHART,0,180391830,GOSHEN,GREEN ROAD,NA,LS,2,NA,NA,NA,NA,2,1,ATK,CP,NA,NA,NA,NA,NA,-1,-1,3,1,1,NA,1112,13,2,NA,0,NA,-1,NA,1,NA,NA,NA,NA,2,55,2,1,roadway removed,NA,8009464744,8009464744,8554636848,NA,NA,NS,Primary,GREAT LAKES,CHICAGO LINE,#N\A,CD,413.59,NA,2,4,29,30,2,0,2,NA,2022,79,40,60,3,0,0,0,0,0,NA,11,1,1,2,1,2,0,NA,0,2,2,NA,NA,NA,NA,2,NA,"1,2,3",5,2,1,1,2,24,3,3,NA,NA,NA,NA,2,0,1,NA,2,0,1,1,1,2,1,12,NA,2,NA,2,0,1,1,0,NA,1,2,2,2,0,0,0,8,3,2,1,2,2,NA,40,64,12,NA,1,NA,2,1,3,1,16,2,30,1,NA,NA,4837,2018,4,2,NA,NA,2,2022,Major,2014-07-30,2014-07-30,83,ELKHART,DOTRAH,DOTRAH,"c(-85.8677177, 41.60236)",A stationary train,GOSHEN,IN,GREEN ROAD,NS,2022-03-08T14:00:00,More than one day,2022-03-08T09:33:31.913
510018T,Full Inventory Record,5035135,5034795,No,1,1622,5/7/2022 12:00:00 AM,14,NS,Published,5/7/2022 12:17:59 AM,NS,18,IN,18039,ELKHART,0,180391830,GOSHEN,GREEN ROAD,NA,LS,2,NA,NA,NA,NA,2,1,ATK,CP,NA,NA,NA,NA,NA,-1,-1,3,1,1,NA,1112,13,2,NA,0,NA,-1,NA,1,NA,NA,NA,NA,2,55,2,1,roadway removed,NA,8009464744,8009464744,8554636848,NA,NA,NS,Primary,GREAT LAKES,CHICAGO LINE,#N\A,CD,413.59,NA,2,4,29,30,2,0,2,NA,2022,79,40,60,3,0,0,0,0,0,NA,11,1,1,2,1,2,0,NA,0,2,2,NA,NA,NA,NA,2,NA,"1,2,3",5,2,1,1,2,24,3,3,NA,NA,NA,NA,2,0,1,NA,2,0,1,1,1,2,1,12,NA,2,NA,2,0,1,1,0,NA,1,2,2,2,0,0,0,8,3,2,1,2,2,NA,40,64,12,NA,1,NA,2,1,3,1,16,2,30,1,NA,NA,4837,2018,4,2,NA,NA,2,2022,Major,2014-07-30,2014-07-30,83,ELKHART,DOTRAH,DOTRAH,"c(-85.8677177, 41.60236)",A stationary train,GOSHEN,IN,GREEN ROAD,NS,2022-03-08T10:30:00,More than one day,2022-03-08T09:21:23.583
510018T,Full Inventory Record,5035135,5034795,No,1,1622,5/7/2022 12:00:00 AM,14,NS,Published,5/7/2022 12:17:59 AM,NS,18,IN,18039,ELKHART,0,180391830,GOSHEN,GREEN ROAD,NA,LS,2,NA,NA,NA,NA,2,1,ATK,CP,NA,NA,NA,NA,NA,-1,-1,3,1,1,NA,1112,13,2,NA,0,NA,-1,NA,1,NA,NA,NA,NA,2,55,2,1,roadway removed,NA,8009464744,8009464744,8554636848,NA,NA,NS,Primary,GREAT LAKES,CHICAGO LINE,#N\A,CD,413.59,NA,2,4,29,30,2,0,2,NA,2022,79,40,60,3,0,0,0,0,0,NA,11,1,1,2,1,2,0,NA,0,2,2,NA,NA,NA,NA,2,NA,"1,2,3",5,2,1,1,2,24,3,3,NA,NA,NA,NA,2,0,1,NA,2,0,1,1,1,2,1,12,NA,2,NA,2,0,1,1,0,NA,1,2,2,2,0,0,0,8,3,2,1,2,2,NA,40,64,12,NA,1,NA,2,1,3,1,16,2,30,1,NA,NA,4837,2018,4,2,NA,NA,2,2022,Major,2014-07-30,2014-07-30,83,ELKHART,DOTRAH,DOTRAH,"c(-85.8677177, 41.60236)",A stationary train,GOSHEN,IN,GREEN ROAD,NS,2022-03-07T11:00:00,6-12 hours,2022-03-07T12:56:15.153
510018T,Full Inventory Record,5035135,5034795,No,1,1622,5/7/2022 12:00:00 AM,14,NS,Published,5/7/2022 12:17:59 AM,NS,18,IN,18039,ELKHART,0,180391830,GOSHEN,GREEN ROAD,NA,LS,2,NA,NA,NA,NA,2,1,ATK,CP,NA,NA,NA,NA,NA,-1,-1,3,1,1,NA,1112,13,2,NA,0,NA,-1,NA,1,NA,NA,NA,NA,2,55,2,1,roadway removed,NA,8009464744,8009464744,8554636848,NA,NA,NS,Primary,GREAT LAKES,CHICAGO LINE,#N\A,CD,413.59,NA,2,4,29,30,2,0,2,NA,2022,79,40,60,3,0,0,0,0,0,NA,11,1,1,2,1,2,0,NA,0,2,2,NA,NA,NA,NA,2,NA,"1,2,3",5,2,1,1,2,24,3,3,NA,NA,NA,NA,2,0,1,NA,2,0,1,1,1,2,1,12,NA,2,NA,2,0,1,1,0,NA,1,2,2,2,0,0,0,8,3,2,1,2,2,NA,40,64,12,NA,1,NA,2,1,3,1,16,2,30,1,NA,NA,4837,2018,4,2,NA,NA,2,2022,Major,2014-07-30,2014-07-30,83,ELKHART,DOTRAH,DOTRAH,"c(-85.8677177, 41.60236)",A stationary train,GOSHEN,IN,GREEN ROAD,NS,2022-03-01T11:45:00,More than one day,2022-03-01T07:03:32.91
510018T,Full Inventory Record,5035135,5034795,No,1,1622,5/7/2022 12:00:00 AM,14,NS,Published,5/7/2022 12:17:59 AM,NS,18,IN,18039,ELKHART,0,180391830,GOSHEN,GREEN ROAD,NA,LS,2,NA,NA,NA,NA,2,1,ATK,CP,NA,NA,NA,NA,NA,-1,-1,3,1,1,NA,1112,13,2,NA,0,NA,-1,NA,1,NA,NA,NA,NA,2,55,2,1,roadway removed,NA,8009464744,8009464744,8554636848,NA,NA,NS,Primary,GREAT LAKES,CHICAGO LINE,#N\A,CD,413.59,NA,2,4,29,30,2,0,2,NA,2022,79,40,60,3,0,0,0,0,0,NA,11,1,1,2,1,2,0,NA,0,2,2,NA,NA,NA,NA,2,NA,"1,2,3",5,2,1,1,2,24,3,3,NA,NA,NA,NA,2,0,1,NA,2,0,1,1,1,2,1,12,NA,2,NA,2,0,1,1,0,NA,1,2,2,2,0,0,0,8,3,2,1,2,2,NA,40,64,12,NA,1,NA,2,1,3,1,16,2,30,1,NA,NA,4837,2018,4,2,NA,NA,2,2022,Major,2014-07-30,2014-07-30,83,ELKHART,DOTRAH,DOTRAH,"c(-85.8677177, 41.60236)",A stationary train,GOSHEN,IN,GREEN ROAD,NS,2022-02-22T17:00:00,More than one day,2022-02-22T13:07:55.447
510018T,Full Inventory Record,5035135,5034795,No,1,1622,5/7/2022 12:00:00 AM,14,NS,Published,5/7/2022 12:17:59 AM,NS,18,IN,18039,ELKHART,0,180391830,GOSHEN,GREEN ROAD,NA,LS,2,NA,NA,NA,NA,2,1,ATK,CP,NA,NA,NA,NA,NA,-1,-1,3,1,1,NA,1112,13,2,NA,0,NA,-1,NA,1,NA,NA,NA,NA,2,55,2,1,roadway removed,NA,8009464744,8009464744,8554636848,NA,NA,NS,Primary,GREAT LAKES,CHICAGO LINE,#N\A,CD,413.59,NA,2,4,29,30,2,0,2,NA,2022,79,40,60,3,0,0,0,0,0,NA,11,1,1,2,1,2,0,NA,0,2,2,NA,NA,NA,NA,2,NA,"1,2,3",5,2,1,1,2,24,3,3,NA,NA,NA,NA,2,0,1,NA,2,0,1,1,1,2,1,12,NA,2,NA,2,0,1,1,0,NA,1,2,2,2,0,0,0,8,3,2,1,2,2,NA,40,64,12,NA,1,NA,2,1,3,1,16,2,30,1,NA,NA,4837,2018,4,2,NA,NA,2,2022,Major,2014-07-30,2014-07-30,83,ELKHART,DOTRAH,DOTRAH,"c(-85.8677177, 41.60236)",A stationary train,GOSHEN,IN,GREEN ROAD,NS,2022-02-22T10:55:00,More than one day,2022-02-22T10:22:10.383
510018T,Full Inventory Record,5035135,5034795,No,1,1622,5/7/2022 12:00:00 AM,14,NS,Published,5/7/2022 12:17:59 AM,NS,18,IN,18039,ELKHART,0,180391830,GOSHEN,GREEN ROAD,NA,LS,2,NA,NA,NA,NA,2,1,ATK,CP,NA,NA,NA,NA,NA,-1,-1,3,1,1,NA,1112,13,2,NA,0,NA,-1,NA,1,NA,NA,NA,NA,2,55,2,1,roadway removed,NA,8009464744,8009464744,8554636848,NA,NA,NS,Primary,GREAT LAKES,CHICAGO LINE,#N\A,CD,413.59,NA,2,4,29,30,2,0,2,NA,2022,79,40,60,3,0,0,0,0,0,NA,11,1,1,2,1,2,0,NA,0,2,2,NA,NA,NA,NA,2,NA,"1,2,3",5,2,1,1,2,24,3,3,NA,NA,NA,NA,2,0,1,NA,2,0,1,1,1,2,1,12,NA,2,NA,2,0,1,1,0,NA,1,2,2,2,0,0,0,8,3,2,1,2,2,NA,40,64,12,NA,1,NA,2,1,3,1,16,2,30,1,NA,NA,4837,2018,4,2,NA,NA,2,2022,Major,2014-07-30,2014-07-30,83,ELKHART,DOTRAH,DOTRAH,"c(-85.8677177, 41.60236)",A stationary train,GOSHEN,IN,GREEN ROAD,NS,2022-02-22T11:59:38,More than one day,2022-02-22T06:59:49.38
510018T,Full Inventory Record,5035135,5034795,No,1,1622,5/7/2022 12:00:00 AM,14,NS,Published,5/7/2022 12:17:59 AM,NS,18,IN,18039,ELKHART,0,180391830,GOSHEN,GREEN ROAD,NA,LS,2,NA,NA,NA,NA,2,1,ATK,CP,NA,NA,NA,NA,NA,-1,-1,3,1,1,NA,1112,13,2,NA,0,NA,-1,NA,1,NA,NA,NA,NA,2,55,2,1,roadway removed,NA,8009464744,8009464744,8554636848,NA,NA,NS,Primary,GREAT LAKES,CHICAGO LINE,#N\A,CD,413.59,NA,2,4,29,30,2,0,2,NA,2022,79,40,60,3,0,0,0,0,0,NA,11,1,1,2,1,2,0,NA,0,2,2,NA,NA,NA,NA,2,NA,"1,2,3",5,2,1,1,2,24,3,3,NA,NA,NA,NA,2,0,1,NA,2,0,1,1,1,2,1,12,NA,2,NA,2,0,1,1,0,NA,1,2,2,2,0,0,0,8,3,2,1,2,2,NA,40,64,12,NA,1,NA,2,1,3,1,16,2,30,1,NA,NA,4837,2018,4,2,NA,NA,2,2022,Major,2014-07-30,2014-07-30,83,ELKHART,DOTRAH,DOTRAH,"c(-85.8677177, 41.60236)",A stationary train,GOSHEN,IN,GREEN ROAD,NS,2022-02-21T18:12:00,More than one day,2022-02-21T15:23:09.363
510018T,Full Inventory Record,5035135,5034795,No,1,1622,5/7/2022 12:00:00 AM,14,NS,Published,5/7/2022 12:17:59 AM,NS,18,IN,18039,ELKHART,0,180391830,GOSHEN,GREEN ROAD,NA,LS,2,NA,NA,NA,NA,2,1,ATK,CP,NA,NA,NA,NA,NA,-1,-1,3,1,1,NA,1112,13,2,NA,0,NA,-1,NA,1,NA,NA,NA,NA,2,55,2,1,roadway removed,NA,8009464744,8009464744,8554636848,NA,NA,NS,Primary,GREAT LAKES,CHICAGO LINE,#N\A,CD,413.59,NA,2,4,29,30,2,0,2,NA,2022,79,40,60,3,0,0,0,0,0,NA,11,1,1,2,1,2,0,NA,0,2,2,NA,NA,NA,NA,2,NA,"1,2,3",5,2,1,1,2,24,3,3,NA,NA,NA,NA,2,0,1,NA,2,0,1,1,1,2,1,12,NA,2,NA,2,0,1,1,0,NA,1,2,2,2,0,0,0,8,3,2,1,2,2,NA,40,64,12,NA,1,NA,2,1,3,1,16,2,30,1,NA,NA,4837,2018,4,2,NA,NA,2,2022,Major,2014-07-30,2014-07-30,83,ELKHART,DOTRAH,DOTRAH,"c(-85.8677177, 41.60236)",A stationary train,GOSHEN,IN,GREEN ROAD,NS,2022-02-21T18:22:00,More than one day,2022-02-21T15:15:50.857
510018T,Full Inventory Record,5035135,5034795,No,1,1622,5/7/2022 12:00:00 AM,14,NS,Published,5/7/2022 12:17:59 AM,NS,18,IN,18039,ELKHART,0,180391830,GOSHEN,GREEN ROAD,NA,LS,2,NA,NA,NA,NA,2,1,ATK,CP,NA,NA,NA,NA,NA,-1,-1,3,1,1,NA,1112,13,2,NA,0,NA,-1,NA,1,NA,NA,NA,NA,2,55,2,1,roadway removed,NA,8009464744,8009464744,8554636848,NA,NA,NS,Primary,GREAT LAKES,CHICAGO LINE,#N\A,CD,413.59,NA,2,4,29,30,2,0,2,NA,2022,79,40,60,3,0,0,0,0,0,NA,11,1,1,2,1,2,0,NA,0,2,2,NA,NA,NA,NA,2,NA,"1,2,3",5,2,1,1,2,24,3,3,NA,NA,NA,NA,2,0,1,NA,2,0,1,1,1,2,1,12,NA,2,NA,2,0,1,1,0,NA,1,2,2,2,0,0,0,8,3,2,1,2,2,NA,40,64,12,NA,1,NA,2,1,3,1,16,2,30,1,NA,NA,4837,2018,4,2,NA,NA,2,2022,Major,2014-07-30,2014-07-30,83,ELKHART,DOTRAH,DOTRAH,"c(-85.8677177, 41.60236)",A stationary train,GOSHEN,IN,GREEN ROAD,NS,2022-02-21T11:00:00,12-24 hours,2022-02-21T15:13:23.267
510018T,Full Inventory Record,5035135,5034795,No,1,1622,5/7/2022 12:00:00 AM,14,NS,Published,5/7/2022 12:17:59 AM,NS,18,IN,18039,ELKHART,0,180391830,GOSHEN,GREEN ROAD,NA,LS,2,NA,NA,NA,NA,2,1,ATK,CP,NA,NA,NA,NA,NA,-1,-1,3,1,1,NA,1112,13,2,NA,0,NA,-1,NA,1,NA,NA,NA,NA,2,55,2,1,roadway removed,NA,8009464744,8009464744,8554636848,NA,NA,NS,Primary,GREAT LAKES,CHICAGO LINE,#N\A,CD,413.59,NA,2,4,29,30,2,0,2,NA,2022,79,40,60,3,0,0,0,0,0,NA,11,1,1,2,1,2,0,NA,0,2,2,NA,NA,NA,NA,2,NA,"1,2,3",5,2,1,1,2,24,3,3,NA,NA,NA,NA,2,0,1,NA,2,0,1,1,1,2,1,12,NA,2,NA,2,0,1,1,0,NA,1,2,2,2,0,0,0,8,3,2,1,2,2,NA,40,64,12,NA,1,NA,2,1,3,1,16,2,30,1,NA,NA,4837,2018,4,2,NA,NA,2,2022,Major,2014-07-30,2014-07-30,83,ELKHART,DOTRAH,DOTRAH,"c(-85.8677177, 41.60236)",A stationary train,GOSHEN,IN,GREEN ROAD,NS,2022-02-21T18:15:00,More than one day,2022-02-21T15:10:17.34
510018T,Full Inventory Record,5035135,5034795,No,1,1622,5/7/2022 12:00:00 AM,14,NS,Published,5/7/2022 12:17:59 AM,NS,18,IN,18039,ELKHART,0,180391830,GOSHEN,GREEN ROAD,NA,LS,2,NA,NA,NA,NA,2,1,ATK,CP,NA,NA,NA,NA,NA,-1,-1,3,1,1,NA,1112,13,2,NA,0,NA,-1,NA,1,NA,NA,NA,NA,2,55,2,1,roadway removed,NA,8009464744,8009464744,8554636848,NA,NA,NS,Primary,GREAT LAKES,CHICAGO LINE,#N\A,CD,413.59,NA,2,4,29,30,2,0,2,NA,2022,79,40,60,3,0,0,0,0,0,NA,11,1,1,2,1,2,0,NA,0,2,2,NA,NA,NA,NA,2,NA,"1,2,3",5,2,1,1,2,24,3,3,NA,NA,NA,NA,2,0,1,NA,2,0,1,1,1,2,1,12,NA,2,NA,2,0,1,1,0,NA,1,2,2,2,0,0,0,8,3,2,1,2,2,NA,40,64,12,NA,1,NA,2,1,3,1,16,2,30,1,NA,NA,4837,2018,4,2,NA,NA,2,2022,Major,2014-07-30,2014-07-30,83,ELKHART,DOTRAH,DOTRAH,"c(-85.8677177, 41.60236)",A stationary train,GOSHEN,IN,GREEN ROAD,NS,2022-02-21T15:00:00,2-6 hours,2022-02-21T15:09:40.52
510018T,Full Inventory Record,5035135,5034795,No,1,1622,5/7/2022 12:00:00 AM,14,NS,Published,5/7/2022 12:17:59 AM,NS,18,IN,18039,ELKHART,0,180391830,GOSHEN,GREEN ROAD,NA,LS,2,NA,NA,NA,NA,2,1,ATK,CP,NA,NA,NA,NA,NA,-1,-1,3,1,1,NA,1112,13,2,NA,0,NA,-1,NA,1,NA,NA,NA,NA,2,55,2,1,roadway removed,NA,8009464744,8009464744,8554636848,NA,NA,NS,Primary,GREAT LAKES,CHICAGO LINE,#N\A,CD,413.59,NA,2,4,29,30,2,0,2,NA,2022,79,40,60,3,0,0,0,0,0,NA,11,1,1,2,1,2,0,NA,0,2,2,NA,NA,NA,NA,2,NA,"1,2,3",5,2,1,1,2,24,3,3,NA,NA,NA,NA,2,0,1,NA,2,0,1,1,1,2,1,12,NA,2,NA,2,0,1,1,0,NA,1,2,2,2,0,0,0,8,3,2,1,2,2,NA,40,64,12,NA,1,NA,2,1,3,1,16,2,30,1,NA,NA,4837,2018,4,2,NA,NA,2,2022,Major,2014-07-30,2014-07-30,83,ELKHART,DOTRAH,DOTRAH,"c(-85.8677177, 41.60236)",A stationary train,GOSHEN,IN,GREEN ROAD,NS,2022-02-19T00:33:37,More than one day,2022-02-18T19:34:09.727
510018T,Full Inventory Record,5035135,5034795,No,1,1622,5/7/2022 12:00:00 AM,14,NS,Published,5/7/2022 12:17:59 AM,NS,18,IN,18039,ELKHART,0,180391830,GOSHEN,GREEN ROAD,NA,LS,2,NA,NA,NA,NA,2,1,ATK,CP,NA,NA,NA,NA,NA,-1,-1,3,1,1,NA,1112,13,2,NA,0,NA,-1,NA,1,NA,NA,NA,NA,2,55,2,1,roadway removed,NA,8009464744,8009464744,8554636848,NA,NA,NS,Primary,GREAT LAKES,CHICAGO LINE,#N\A,CD,413.59,NA,2,4,29,30,2,0,2,NA,2022,79,40,60,3,0,0,0,0,0,NA,11,1,1,2,1,2,0,NA,0,2,2,NA,NA,NA,NA,2,NA,"1,2,3",5,2,1,1,2,24,3,3,NA,NA,NA,NA,2,0,1,NA,2,0,1,1,1,2,1,12,NA,2,NA,2,0,1,1,0,NA,1,2,2,2,0,0,0,8,3,2,1,2,2,NA,40,64,12,NA,1,NA,2,1,3,1,16,2,30,1,NA,NA,4837,2018,4,2,NA,NA,2,2022,Major,2014-07-30,2014-07-30,83,ELKHART,DOTRAH,DOTRAH,"c(-85.8677177, 41.60236)",A stationary train,GOSHEN,IN,GREEN ROAD,NS,2022-02-18T11:49:08,More than one day,2022-02-18T06:49:41.153
510018T,Full Inventory Record,5035135,5034795,No,1,1622,5/7/2022 12:00:00 AM,14,NS,Published,5/7/2022 12:17:59 AM,NS,18,IN,18039,ELKHART,0,180391830,GOSHEN,GREEN ROAD,NA,LS,2,NA,NA,NA,NA,2,1,ATK,CP,NA,NA,NA,NA,NA,-1,-1,3,1,1,NA,1112,13,2,NA,0,NA,-1,NA,1,NA,NA,NA,NA,2,55,2,1,roadway removed,NA,8009464744,8009464744,8554636848,NA,NA,NS,Primary,GREAT LAKES,CHICAGO LINE,#N\A,CD,413.59,NA,2,4,29,30,2,0,2,NA,2022,79,40,60,3,0,0,0,0,0,NA,11,1,1,2,1,2,0,NA,0,2,2,NA,NA,NA,NA,2,NA,"1,2,3",5,2,1,1,2,24,3,3,NA,NA,NA,NA,2,0,1,NA,2,0,1,1,1,2,1,12,NA,2,NA,2,0,1,1,0,NA,1,2,2,2,0,0,0,8,3,2,1,2,2,NA,40,64,12,NA,1,NA,2,1,3,1,16,2,30,1,NA,NA,4837,2018,4,2,NA,NA,2,2022,Major,2014-07-30,2014-07-30,83,ELKHART,DOTRAH,DOTRAH,"c(-85.8677177, 41.60236)",A stationary train,GOSHEN,IN,GREEN ROAD,NS,2022-02-17T09:00:00,6-12 hours,2022-02-17T10:47:17.37
510018T,Full Inventory Record,5035135,5034795,No,1,1622,5/7/2022 12:00:00 AM,14,NS,Published,5/7/2022 12:17:59 AM,NS,18,IN,18039,ELKHART,0,180391830,GOSHEN,GREEN ROAD,NA,LS,2,NA,NA,NA,NA,2,1,ATK,CP,NA,NA,NA,NA,NA,-1,-1,3,1,1,NA,1112,13,2,NA,0,NA,-1,NA,1,NA,NA,NA,NA,2,55,2,1,roadway removed,NA,8009464744,8009464744,8554636848,NA,NA,NS,Primary,GREAT LAKES,CHICAGO LINE,#N\A,CD,413.59,NA,2,4,29,30,2,0,2,NA,2022,79,40,60,3,0,0,0,0,0,NA,11,1,1,2,1,2,0,NA,0,2,2,NA,NA,NA,NA,2,NA,"1,2,3",5,2,1,1,2,24,3,3,NA,NA,NA,NA,2,0,1,NA,2,0,1,1,1,2,1,12,NA,2,NA,2,0,1,1,0,NA,1,2,2,2,0,0,0,8,3,2,1,2,2,NA,40,64,12,NA,1,NA,2,1,3,1,16,2,30,1,NA,NA,4837,2018,4,2,NA,NA,2,2022,Major,2014-07-30,2014-07-30,83,ELKHART,DOTRAH,DOTRAH,"c(-85.8677177, 41.60236)",A stationary train,GOSHEN,IN,GREEN ROAD,NS,2022-02-15T19:00:00,2-6 hours,2022-02-15T14:02:37.623
510018T,Full Inventory Record,5035135,5034795,No,1,1622,5/7/2022 12:00:00 AM,14,NS,Published,5/7/2022 12:17:59 AM,NS,18,IN,18039,ELKHART,0,180391830,GOSHEN,GREEN ROAD,NA,LS,2,NA,NA,NA,NA,2,1,ATK,CP,NA,NA,NA,NA,NA,-1,-1,3,1,1,NA,1112,13,2,NA,0,NA,-1,NA,1,NA,NA,NA,NA,2,55,2,1,roadway removed,NA,8009464744,8009464744,8554636848,NA,NA,NS,Primary,GREAT LAKES,CHICAGO LINE,#N\A,CD,413.59,NA,2,4,29,30,2,0,2,NA,2022,79,40,60,3,0,0,0,0,0,NA,11,1,1,2,1,2,0,NA,0,2,2,NA,NA,NA,NA,2,NA,"1,2,3",5,2,1,1,2,24,3,3,NA,NA,NA,NA,2,0,1,NA,2,0,1,1,1,2,1,12,NA,2,NA,2,0,1,1,0,NA,1,2,2,2,0,0,0,8,3,2,1,2,2,NA,40,64,12,NA,1,NA,2,1,3,1,16,2,30,1,NA,NA,4837,2018,4,2,NA,NA,2,2022,Major,2014-07-30,2014-07-30,83,ELKHART,DOTRAH,DOTRAH,"c(-85.8677177, 41.60236)",A stationary train,GOSHEN,IN,GREEN ROAD,NS,2022-02-09T18:00:00,2-6 hours,2022-02-09T16:42:21.603
