CrossingID,SubmissionType,ReportBaseId,ParentReportBaseId,CrossingClosed,ReportingAgencyTypeID,ReportingAgencyID,RevisionDate,ReasonID,CrossingIdSuffix,ReportStatus,LastUpdated,Railroad,StateCD,StateName,CntyCD,CountyName,Nearest,CityCD,CityName,Street,BlockNumb,Highway,SepInd,SepRr1,SepRr2,SepRr3,SepRr4,MultFrmsFiLed,SameInd,SameRr1,SameRr2,SameRr3,SameRr4,RrID,Ttstn,TtstnNam,RrMain,XingOwnr,TypeXing,XPurpose,PosXing,OpenPub,TypeTrnSrvcIDs,DevelTypID,XingAdj,XngAdjNo,Whistban,WhistDate,HscoRrid,SfxHscoRrid,LLsource,RrNarr1,RrNarr2,RrNarr3,RrNarr4,StNarr1,StNarr2,StNarr3,StNarr4,RrNarr,StNarr,PolCont,RrCont,HwyCont,THRRequestNo,CCMQzid,OperatingRailroadCode,OperatingRailroadType,RrDiv,RrSubDiv,Branch,PrfxMilePost,MilePost,SfxMilePost,Lt1PassMov,PassCnt,DayThru,NghtThru,TotalSwt,TotalLtr,Lt1Mov,WeekTrnMov,YearTrnMov,MaxTtSpd,MinSpd,MaxSpd,MainTrk,SidingTrk,YardTrk,TransitTrk,IndustryTrk,OthrTrk,OthrTrkDes,SpselIDs,Sgnleqp,EMonitorDvce,HealthMonitor,NoSigns,XBuck,StopStd,YieldStd,AdvWarn,AdvW10_1,AdvW10_2,AdvW10_3,AdvW10_4,AdvW10_11,AdvW10_12,Low_Grnd,Low_GrndSigns,PaveMrkIDs,Channel,Exempt,EnsSign,OthSgn,OthSgn1,OthDes1,OthSgn2,OthDes2,OthSgn3,OthDes3,PrvxSign,Led,Gates,GatePed,GateConf,GateConfType,FlashOv,FlashNov,CFlashType,FlashPost,FlashPostType,Bkl_FlashPost,Sdl_FlashPost,FlashPai,AwdIDate,AwhornChk,AwhornlDate,HwyTrafSignl,Wigwags,Bells,SpecPro,FlashOth,FlashOthDes,HwynrSig,Intrprmp,PrempType,HwtrfPsig,HwtrfPsigsdis,HwtrfPsiglndis,MonitorDev,WdCode,TraficLn,TraflnType,HwyPved,Downst,Illumina,XSurfDate,XSurfWidth,XSurfLength,XSurfaceIDs,XSurOthr,HwyNear,HwynDist,XAngle,ComPower,HwySys,HwyClassCD,HwyClassrdtpID,StHwy1,HwySpeed,HwySpeedps,LrsRouteid,LrsMilePost,Aadt,AadtYear,PctTruk,SchlBusChk,SchlBsCnt,HazmtVeh,EmrgncySrvc,ReportYear,ReportType,CrossingType,DATE_CREAT,DATE_EDITE,OBJECTID,COUNTYNAME,CREATED_BY,EDITED_BY,geometry
532959A,Full Inventory Record,4658400,4657787,No,1,354,7/8/2020 12:00:00 AM,14,CFE,Published,7/8/2020 4:06:01 PM,CFE,18,IN,18099,MARSHALL,1,180994010,PLYMOUTH,ROSE ROAD,NA,CR-15,2,NA,NA,NA,NA,2,1,NS,NA,NA,NA,NA,362849,PLYMOUTH,-1,-1,3,1,2,NA,11,11,2,NA,0,NA,-1,NA,1,NA,NA,NA,NA,2,NA,NA,2,NA,NA,8009464744,2604240985,3172321491,NA,NA,CFE,Primary,NORTHERN,FT WAYNE,#N\A,PC,388.46,NA,2,0,5,4,0,0,2,NA,2017,40,35,40,1,0,0,0,0,0,NA,0,2,2,2,2,0,0,0,0,NA,NA,NA,NA,NA,NA,2,NA,0,5,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,0,NA,2,2,0,-1,NA,NA,2,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,2,NA,NA,NA,NA,NA,2,NA,0,1,8,0,19,2,NA,NA,NA,NA,000005,2002,NA,1,2,NA,NA,2020,Major,Grade-Separated,2014-07-30,2014-07-30,62,MARSHALL,DOTRAH,DOTRAH,"c(-86.401071, 41.353544)"
936050R,Full Inventory Record,4620183,4047458,No,1,542,5/19/2020 12:00:00 AM,14,CSX,Published,5/19/2020 2:10:50 PM,CSX,18,IN,18099,MARSHALL,1,180992550,LAPAZ,US 31,NA,US 31,2,NA,NA,NA,NA,2,2,NA,NA,NA,NA,911911,NA,NA,-1,-1,3,1,2,NA,11,12,2,NA,NA,NA,-1,NA,1,encompasses both structures’,NA,NA,NA,NA,NA,NA,NA,NA,NA,8002320144,9043663051,3172332065,NA,NA,CSX,Primary,CHICAGO,GARRETT,#N\A,BI,188.94,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,Major,Grade-Separated,2014-07-30,2014-07-30,62,MARSHALL,DOTRAH,DOTRAH,"c(-86.290499, 41.459392)"
155385X,Full Inventory Record,4928013,4868343,No,2,542,9/23/2021 12:00:00 AM,14,CSX,Published,9/23/2021 7:26:27 PM,CSX,18,IN,18085,KOSCIUSKO,1,181131080,CROMWELL,1200 WEST D,NA,CR1000E,2,NA,NA,NA,NA,2,2,NA,NA,NA,NA,911900,362621,MILFORD JCT,-1,-1,3,1,1,NA,11,16,2,NA,0,NA,-1,NA,1,NA,NA,NA,NA,2,75,2,1,NA,NA,8002320144,9043663051,8554636848,NA,NA,CSX,Primary,CHICAGO,GARRETT,#N\A,BI,155.73,NA,2,0,17,21,1,0,2,NA,2021,60,60,60,2,0,0,0,0,0,NA,12,1,2,2,1,0,0,0,0,2,NA,NA,NA,NA,NA,2,NA,"1,2",5,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,2,0,1,NA,0,0,NA,2,2,1,2,4,-1,2,NA,2,0,2,NA,0,NA,2,1,NA,NA,NA,NA,NA,8,2,2,1,2,2,NA,25,32,12,NA,2,NA,3,1,8,0,19,2,35,1,NA,NA,1050,2018,7,1,7,NA,2,2021,Major,At-Grade,2014-07-30,2014-07-30,63,KOSCIUSKO,DOTRAH,DOTRAH,"c(-85.65355, 41.41308)"
155386E,Full Inventory Record,4436070,3510871,No,1,542,10/16/2019 12:00:00 AM,14,CSX,Published,10/16/2019 11:40:00 AM,CSX,18,IN,18085,KOSCIUSKO,1,181131080,CROMWELL,PRIVATE ROAD,NA,PRIVATE,2,NA,NA,NA,NA,2,2,NA,NA,NA,NA,911900,362621,MILFORD JCT,-1,-1,2,1,1,2,11,16,2,NA,0,NA,-1,NA,1,NA,NA,NA,NA,2,90,1,1,NA,NA,8002320144,9043663051,3172321491,NA,NA,CSX,Primary,CHICAGO,GARRETT,#N\A,BI,156.25,NA,2,0,18,21,1,0,2,NA,2019,60,60,60,2,0,0,0,0,0,NA,0,1,2,2,1,0,0,0,0,NA,NA,NA,NA,NA,NA,2,NA,0,5,NA,1,2,NA,NA,NA,NA,NA,NA,2,NA,0,0,NA,NA,0,0,NA,0,NA,2,2,0,-1,2,NA,2,0,0,NA,0,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,2,2,2,NA,NA,NA,13,NA,2,NA,3,2,8,NA,NA,2,NA,NA,NA,NA,NA,1970,NA,2,NA,NA,NA,2019,Major,At-Grade,2014-07-30,2014-07-30,63,KOSCIUSKO,DOTRAH,DOTRAH,"c(-85.66336, 41.41458)"
155387L,Full Inventory Record,4928017,4868344,No,2,542,9/23/2021 12:00:00 AM,14,CSX,Published,9/23/2021 7:26:37 PM,CSX,18,IN,18085,KOSCIUSKO,1,180854810,SYRACUSE,E WAWASEE/900E,NA,CR900E,2,NA,NA,NA,NA,2,2,NA,NA,NA,NA,911900,362621,MILFORD JCT,-1,-1,3,1,1,NA,11,11,2,NA,0,NA,-1,NA,1,NA,NA,NA,NA,2,90,1,1,NA,NA,8002320144,9043663051,8554636848,NA,NA,CSX,Primary,CHICAGO,GARRETT,#N\A,BI,156.76,NA,2,0,18,20,1,0,2,NA,2021,60,60,60,2,0,0,0,0,0,NA,11,1,2,2,1,0,0,0,0,2,NA,NA,NA,NA,NA,1,NA,"1,2",5,NA,1,1,2,NA,NA,NA,NA,NA,NA,NA,2,0,1,NA,0,0,NA,2,2,1,2,4,-1,2,NA,2,0,2,NA,0,NA,2,1,NA,NA,NA,NA,NA,8,2,2,1,2,2,NA,25,32,12,NA,1,250,3,1,8,0,17,2,35,1,NA,NA,1317,2018,13,1,15,NA,2,2021,Major,At-Grade,2014-07-30,2014-07-30,63,KOSCIUSKO,DOTRAH,DOTRAH,"c(-85.6731, 41.41541)"
155388T,Full Inventory Record,4928019,4868545,No,2,542,9/23/2021 12:00:00 AM,14,CSX,Published,9/23/2021 7:26:49 PM,CSX,18,IN,18085,KOSCIUSKO,1,180854810,SYRACUSE,BISHOP RD,NA,CR 775E,2,NA,NA,NA,NA,2,2,NA,NA,NA,NA,911900,362621,MILFORD JCT,-1,-1,3,1,1,NA,11,11,2,NA,0,NA,-1,NA,1,NA,305521602-AID,NA,NA,2,90,1,2,NA,NA,8002320144,9043663051,8554636848,NA,NA,CSX,Primary,CHICAGO,GARRETT,#N\A,BI,157.92,NA,2,0,18,20,1,0,2,NA,2021,60,60,60,2,0,0,0,0,0,NA,12,1,2,2,1,0,0,0,0,NA,NA,NA,NA,NA,NA,2,NA,"1,2",5,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,2,0,1,NA,1,0,2,3,2,1,2,6,-1,2,NA,2,0,1,NA,0,NA,2,1,NA,NA,NA,NA,NA,8,2,2,1,2,2,NA,25,32,12,NA,2,NA,3,1,8,0,18,2,30,1,NA,NA,705,2018,9,1,12,NA,2,2021,Major,At-Grade,2014-07-30,2014-07-30,63,KOSCIUSKO,DOTRAH,DOTRAH,"c(-85.69538, 41.41721)"
155389A,Full Inventory Record,4927991,4868546,No,2,542,9/23/2021 12:00:00 AM,14,CSX,Published,9/23/2021 7:24:04 PM,CSX,18,IN,18085,KOSCIUSKO,1,180854810,SYRACUSE,WARNER RD,NA,CR 425,2,NA,NA,NA,NA,2,2,NA,NA,NA,NA,911900,362621,MILFORD JCT,-1,-1,3,1,1,NA,11,12,2,NA,0,NA,-1,NA,1,NA,NA,NA,NA,2,90,1,2,NA,SECTION 130 PROJECT COMPLETED 04/09/2002,8002320144,9043663051,8554636848,NA,NA,CSX,Primary,CHICAGO,GARRETT,#N\A,BI,158.92,NA,2,0,18,20,1,0,2,NA,2021,60,60,60,2,0,0,0,0,0,NA,12,1,2,2,1,0,0,0,0,2,NA,NA,NA,NA,NA,2,NA,2,5,2,1,1,2,NA,0,NA,NA,NA,NA,NA,2,0,1,NA,1,0,2,3,2,1,1,7,-1,2,NA,2,0,1,NA,0,NA,2,1,NA,NA,NA,NA,NA,8,2,2,1,2,2,NA,25,32,13,NA,1,60,3,1,8,0,19,2,30,1,NA,NA,1050,2018,7,1,9,NA,2,2021,Major,At-Grade,2014-07-30,2014-07-30,63,KOSCIUSKO,DOTRAH,DOTRAH,"c(-85.71459, 41.41873)"
155390U,Full Inventory Record,4928020,4844938,No,2,11806,9/23/2021 12:00:00 AM,14,CSX,Published,9/23/2021 7:26:57 PM,CSX,18,IN,18085,KOSCIUSKO,1,180854810,SYRACUSE,E SHORE DR,NA,CR 417,2,NA,NA,NA,NA,2,2,NA,NA,NA,NA,911900,362621,MILFORD JCT,-1,-1,3,1,1,NA,11,11,2,NA,0,NA,-1,NA,1,NA,NA,NA,NA,2,90,1,1,NA,NA,8002320144,9043663051,8554636848,NA,NA,CSX,Primary,CHICAGO,GARRETT,#N\A,BI,159.59,NA,2,0,18,24,1,0,2,NA,2019,60,60,60,2,0,0,0,0,0,NA,12,1,2,2,1,0,0,0,0,2,NA,NA,1,NA,NA,2,NA,"1,2",5,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,2,0,1,NA,0,0,NA,2,2,1,2,4,-1,2,NA,2,0,1,NA,0,NA,2,1,NA,NA,NA,NA,NA,8,2,2,1,2,2,NA,25,32,13,NA,1,60,3,1,8,0,19,2,30,1,NA,NA,1050,2018,7,1,4,NA,2,2021,Major,At-Grade,2014-07-30,2014-07-30,63,KOSCIUSKO,DOTRAH,DOTRAH,"c(-85.72705, 41.41991)"
155391B,Full Inventory Record,4927992,4868547,No,2,542,9/23/2021 12:00:00 AM,14,CSX,Published,9/23/2021 7:24:11 PM,CSX,18,IN,18085,KOSCIUSKO,0,180854810,SYRACUSE,7 STREET / FRONT,NA,CITY ST,2,NA,NA,NA,NA,2,2,NA,NA,NA,NA,911900,362621,MILFORD JCT,-1,-1,3,1,1,NA,11,14,2,NA,0,NA,-1,NA,1,NA,NA,NA,NA,2,90,1,2,NA,SECTION 130 PROJECT COMPLETED 01/11/2000,8002320144,9043663051,8554636848,NA,NA,CSX,Primary,CHICAGO,GARRETT,#N\A,BI,160.5,NA,2,0,18,20,1,0,2,NA,2021,60,60,60,2,0,0,0,0,1,SIDETRACKS,18,1,2,2,1,0,0,0,0,2,NA,NA,NA,NA,NA,2,NA,"1,2",5,NA,1,1,2,NA,1,NA,NA,NA,NA,NA,2,0,1,NA,0,0,NA,2,2,1,2,4,-1,2,NA,2,0,1,NA,0,NA,2,1,NA,NA,NA,NA,NA,8,2,2,1,2,1,NA,25,32,13,NA,1,140,3,1,8,0,19,2,30,1,NA,NA,2850,2018,6,1,2,NA,2,2021,Major,At-Grade,2014-07-30,2014-07-30,63,KOSCIUSKO,DOTRAH,DOTRAH,"c(-85.7445303, 41.4216238)"
155393P,Full Inventory Record,4927995,4868347,No,2,542,9/23/2021 12:00:00 AM,14,CSX,Published,9/23/2021 7:24:26 PM,CSX,18,IN,18085,KOSCIUSKO,0,180854810,SYRACUSE,HUNTINGTON ST,NA,SR 13,2,NA,NA,NA,NA,2,2,NA,NA,NA,NA,911900,362621,MILFORD JCT,-1,-1,3,1,1,NA,11,13,2,NA,0,NA,-1,NA,1,CSX Mainline tracks,Encompasses all tracks within warning devices,NA,NA,1,90,1,2,NA,SOUTHERN1 OF 4 TRACKS IN VICINITY,8002320144,9043663051,8554636848,NA,NA,CSX,Primary,CHICAGO,GARRETT,#N\A,BI,160.64,NA,2,0,18,20,1,0,2,NA,2021,60,10,60,2,0,0,0,1,1,SIDETRACK,11,1,1,2,1,0,0,0,0,2,NA,NA,NA,NA,NA,2,NA,"1,2",5,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,2,0,1,NA,2,0,2,2,2,1,1,12,-1,2,NA,2,0,2,NA,0,NA,2,1,NA,NA,NA,NA,NA,8,3,2,1,2,2,NA,40,48,14,NA,1,20,3,1,8,0,17,1,30,1,NA,NA,7590,2018,12,1,23,NA,1,2021,Major,At-Grade,2014-07-30,2014-07-30,63,KOSCIUSKO,DOTRAH,DOTRAH,"c(-85.747632, 41.421916)"
155394W,Full Inventory Record,4985744,4927998,No,1,542,2/4/2022 12:00:00 AM,14,CSX,Published,2/4/2022 3:50:32 PM,CSX,18,IN,18085,KOSCIUSKO,0,180854810,SYRACUSE,MAIN / SYR-WEB,NA,CR 89,2,NA,NA,NA,NA,2,2,NA,NA,NA,NA,911900,362621,MILFORD JCT,-1,-1,3,1,1,NA,11,12,2,NA,0,NA,-1,NA,1,NA,NA,NA,NA,2,90,1,2,NA,SECTION 130 PROJECT COMPLETED 01/11/2000,8002320144,9043663051,8554636848,NA,NA,CSX,Primary,CHICAGO,GARRETT,#N\A,BI,161.05,NA,2,0,17,21,1,0,2,NA,2022,60,60,60,2,0,0,0,0,0,NA,18,1,2,2,1,0,0,0,0,2,NA,NA,2,NA,NA,2,NA,"1,2",5,2,1,1,2,NA,0,NA,NA,NA,NA,NA,2,NA,1,NA,0,0,NA,2,1,1,1,6,-1,2,NA,2,0,2,NA,0,NA,2,1,NA,NA,NA,NA,NA,8,2,2,1,2,2,NA,25,32,13,NA,1,NA,3,1,8,0,17,2,30,1,NA,NA,2186,2018,6,1,24,NA,2,2022,Major,At-Grade,2014-07-30,2014-07-30,63,KOSCIUSKO,DOTRAH,DOTRAH,"c(-85.7553293, 41.4224294)"
155395D,Full Inventory Record,4982679,4928000,No,1,542,1/31/2022 12:00:00 AM,14,CSX,Published,1/31/2022 4:40:56 PM,CSX,18,IN,18085,KOSCIUSKO,0,180854810,SYRACUSE,OAK STREET,NA,CR 285,2,NA,NA,NA,NA,2,2,NA,NA,NA,NA,911900,362621,MILFORD JCT,-1,-1,3,1,1,NA,11,12,2,NA,0,NA,-1,NA,1,NA,NA,NA,NA,2,90,1,2,NA,SECTION 130 PROJECT COMPLETED 04/18/2000,8002320144,9043663051,8554636848,NA,NA,CSX,Primary,CHICAGO,GARRETT,#N\A,BI,161.15,NA,2,0,17,21,1,0,2,NA,2022,60,60,60,2,0,0,0,0,0,NA,11,1,2,2,1,0,0,0,0,2,NA,NA,2,NA,NA,2,NA,"1,2",5,2,1,1,2,NA,0,NA,NA,NA,NA,NA,2,NA,1,NA,0,0,NA,2,1,1,1,6,-1,2,NA,2,0,1,NA,0,NA,2,1,NA,NA,NA,NA,NA,8,2,2,1,2,2,NA,25,24,13,NA,1,NA,3,1,8,0,19,2,30,1,NA,NA,1050,2018,7,2,0,NA,2,2022,Major,At-Grade,2014-07-30,2014-07-30,63,KOSCIUSKO,DOTRAH,DOTRAH,"c(-85.757217, 41.4225707)"
155396K,Full Inventory Record,4436071,3510875,No,1,542,10/16/2019 12:00:00 AM,14,CSX,Published,10/16/2019 11:40:00 AM,CSX,18,IN,18085,KOSCIUSKO,1,180854810,SYRACUSE,PRIVATE ROAD,NA,PRIVATE,2,NA,NA,NA,NA,2,2,NA,NA,NA,NA,911900,362621,MILFORD JCT,-1,-1,2,1,1,2,11,16,2,NA,0,NA,-1,NA,1,NA,NA,NA,NA,2,90,1,1,NA,NA,8002320144,9043663051,3172321491,NA,NA,CSX,Primary,CHICAGO,GARRETT,#N\A,BI,161.56,NA,2,0,18,21,1,0,2,NA,2019,60,60,60,2,0,0,0,0,0,NA,0,1,2,2,1,0,0,0,0,NA,NA,NA,NA,NA,NA,2,NA,0,5,NA,1,2,NA,NA,NA,NA,NA,NA,2,NA,0,0,NA,NA,0,0,NA,0,NA,2,2,0,-1,2,NA,2,0,0,NA,0,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,2,2,2,NA,NA,NA,13,NA,2,NA,3,2,8,NA,NA,2,NA,NA,NA,NA,NA,1970,NA,2,NA,NA,NA,2019,Major,At-Grade,2014-07-30,2014-07-30,63,KOSCIUSKO,DOTRAH,DOTRAH,"c(-85.76501, 41.42314)"
155397S,Full Inventory Record,4436072,3510876,No,1,542,10/16/2019 12:00:00 AM,14,CSX,Published,10/16/2019 11:41:00 AM,CSX,18,IN,18085,KOSCIUSKO,1,180854810,SYRACUSE,PRIVATE ROAD,NA,PRIVATE,2,NA,NA,NA,NA,2,2,NA,NA,NA,NA,911900,362621,MILFORD JCT,-1,-1,2,1,1,2,11,16,2,NA,0,NA,-1,NA,1,NA,NA,NA,NA,2,90,1,1,NA,NA,8002320144,9043663051,3172321491,NA,NA,CSX,Primary,CHICAGO,GARRETT,#N\A,BI,161.89,NA,2,0,18,21,1,0,2,NA,2019,60,60,60,2,0,0,0,0,0,NA,0,1,2,2,1,0,0,0,0,NA,NA,NA,NA,NA,NA,2,NA,0,5,NA,1,2,NA,NA,NA,NA,NA,NA,2,NA,0,0,NA,NA,0,0,NA,0,NA,2,2,0,-1,2,NA,2,0,0,NA,0,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,2,2,2,NA,NA,NA,13,NA,2,NA,3,2,8,NA,NA,NA,NA,NA,NA,NA,NA,1970,NA,2,NA,NA,NA,2019,Major,At-Grade,2014-07-30,2014-07-30,63,KOSCIUSKO,DOTRAH,DOTRAH,"c(-85.7712896, 41.4236188)"
155398Y,Full Inventory Record,4436073,3510877,No,1,542,10/16/2019 12:00:00 AM,14,CSX,Published,10/16/2019 11:42:00 AM,CSX,18,IN,18085,KOSCIUSKO,1,180854810,SYRACUSE,PRIVATE ROAD,NA,PRIVATE,2,NA,NA,NA,NA,2,2,NA,NA,NA,NA,911900,362621,MILFORD JCT,-1,-1,2,1,1,2,11,16,2,NA,0,NA,-1,NA,1,NA,NA,NA,NA,2,90,1,1,NA,NA,8002320144,9043663051,3172321491,NA,NA,CSX,Primary,CHICAGO,GARRETT,#N\A,BI,162.19,NA,2,0,18,21,1,0,2,NA,2019,60,60,60,2,0,0,0,0,0,NA,0,1,2,2,1,0,0,0,0,NA,NA,NA,NA,NA,NA,2,NA,0,5,NA,1,2,NA,NA,NA,NA,NA,NA,2,NA,0,0,NA,NA,0,0,NA,0,NA,2,2,0,-1,2,NA,2,0,0,NA,0,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,2,2,2,NA,NA,NA,13,NA,2,NA,3,2,8,NA,NA,2,NA,NA,NA,NA,NA,1970,NA,2,NA,NA,NA,2019,Major,At-Grade,2014-07-30,2014-07-30,63,KOSCIUSKO,DOTRAH,DOTRAH,"c(-85.77712, 41.42406)"
155399F,Full Inventory Record,4436074,3510878,No,1,542,10/16/2019 12:00:00 AM,14,CSX,Published,10/16/2019 11:42:00 AM,CSX,18,IN,18085,KOSCIUSKO,1,180854810,SYRACUSE,PRIVATE ROAD,NA,PRIVATE,2,NA,NA,NA,NA,2,2,NA,NA,NA,NA,911900,362621,MILFORD JCT,-1,-1,2,1,1,2,11,16,2,NA,0,NA,-1,NA,1,NA,NA,NA,NA,2,90,1,1,NA,NA,8002320144,9043663051,3172321491,NA,NA,CSX,Primary,CHICAGO,GARRETT,#N\A,BI,162.4,NA,2,0,18,21,1,0,2,NA,2019,60,60,60,2,0,0,0,0,0,NA,0,1,2,2,1,0,0,0,0,NA,NA,NA,NA,NA,NA,2,NA,0,5,NA,1,2,NA,NA,NA,NA,NA,NA,2,NA,0,0,NA,NA,0,0,NA,0,NA,2,2,0,-1,2,NA,2,0,0,NA,0,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,2,2,2,NA,NA,NA,13,NA,2,NA,3,2,8,NA,NA,2,NA,NA,NA,NA,NA,1970,NA,2,NA,NA,NA,2019,Major,At-Grade,2014-07-30,2014-07-30,63,KOSCIUSKO,DOTRAH,DOTRAH,"c(-85.78108, 41.42436)"
155400X,Full Inventory Record,4980162,4928003,No,1,542,1/28/2022 12:00:00 AM,14,CSX,Published,1/28/2022 4:30:33 PM,CSX,18,IN,18085,KOSCIUSKO,1,180854810,SYRACUSE,300 STREET E,NA,CR 77,2,NA,NA,NA,NA,2,2,NA,NA,NA,NA,911900,362621,MILFORD JCT,-1,-1,3,1,1,NA,11,16,2,NA,0,NA,-1,NA,1,NA,NA,NA,NA,2,90,1,1,NA,SECTION 130 PROJECT COMPLETED 11/12/2002,8002320144,9043663051,8554636848,NA,NA,CSX,Primary,CHICAGO,GARRETT,#N\A,BI,162.78,NA,2,0,17,21,1,0,2,NA,2022,60,60,60,2,0,0,0,0,0,NA,11,1,2,2,1,0,0,0,0,2,NA,NA,NA,NA,NA,2,NA,"1,2",5,2,1,1,2,NA,0,NA,NA,NA,NA,NA,2,NA,NA,NA,2,0,1,2,1,1,2,8,-1,2,NA,2,0,2,NA,0,NA,2,1,NA,NA,NA,NA,NA,8,2,2,1,2,2,NA,25,24,12,NA,2,NA,3,1,8,0,19,2,40,1,NA,NA,1050,2018,7,2,0,NA,2,2022,Major,At-Grade,2014-07-30,2014-07-30,63,KOSCIUSKO,DOTRAH,DOTRAH,"c(-85.7883513, 41.4248872)"
155401E,Full Inventory Record,4979899,4928007,No,1,542,1/27/2022 12:00:00 AM,14,CSX,Published,1/27/2022 4:10:28 PM,CSX,18,IN,18085,KOSCIUSKO,1,180854810,SYRACUSE,CR 250 E,NA,CR 75,2,NA,NA,NA,NA,2,2,NA,NA,NA,NA,911900,362621,MILFORD JCT,-1,-1,3,1,1,NA,11,16,2,NA,0,NA,-1,NA,1,NA,NA,NA,NA,2,90,1,1,NA,SECTION 130 PROJECT COMPLETED 11/12/2002,8002320144,9043663051,8554636848,NA,NA,CSX,Primary,CHICAGO,GARRETT,#N\A,BI,163.28,NA,2,0,17,21,1,0,2,NA,2022,60,60,60,2,0,0,0,0,0,NA,12,1,2,2,1,0,0,0,0,2,NA,NA,NA,NA,NA,2,NA,0,5,2,1,1,2,7,0,NA,NA,NA,NA,NA,2,NA,1,NA,2,0,1,2,1,1,1,8,-1,2,NA,2,0,2,NA,0,NA,2,1,NA,NA,NA,NA,NA,8,2,2,2,2,2,NA,25,32,13,NA,2,NA,3,2,8,0,19,2,40,1,NA,NA,400,2018,13,2,0,NA,NA,2022,Major,At-Grade,2014-07-30,2014-07-30,63,KOSCIUSKO,DOTRAH,DOTRAH,"c(-85.7979251, 41.4256007)"
155403T,Full Inventory Record,4939596,4102217,No,1,542,11/5/2021 12:00:00 AM,14,CSX,Published,11/5/2021 7:00:11 PM,CSX,18,IN,18085,KOSCIUSKO,1,180854810,SYRACUSE,PRIVATE ROAD,NA,PRIVATE,2,NA,NA,NA,NA,2,2,NA,NA,NA,NA,911900,362621,MILFORD JCT,-1,-1,2,1,1,2,11,16,2,NA,0,NA,-1,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,ROAD CLOSED,8002320144,9043663051,3172321491,NA,NA,CSX,Primary,CHICAGO,GARRETT,#N\A,BI,163.91,NA,2,0,18,18,1,0,2,NA,2021,60,60,60,2,0,0,0,0,0,NA,0,1,2,2,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,2,NA,0,0,NA,NA,0,0,NA,0,NA,2,2,0,-1,2,NA,2,0,0,NA,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970,NA,2,0,NA,NA,2021,Major,At-Grade,2014-07-30,2014-07-30,63,KOSCIUSKO,DOTRAH,DOTRAH,"c(-85.8098569, 41.4264907)"
155408C,Full Inventory Record,4928021,4844948,No,2,11806,9/23/2021 12:00:00 AM,14,CSX,Published,9/23/2021 7:27:07 PM,CSX,18,IN,18085,KOSCIUSKO,1,180313050,MILFORD,CR 50W,NA,CR 229,2,NA,NA,NA,NA,2,2,NA,NA,NA,NA,911911,362621,MILFORD JCT,-1,-1,3,1,1,NA,11,16,2,NA,0,NA,-1,NA,1,NA,NA,NA,NA,2,90,1,2,NA,SECTION 130 PROJECT - IN SERVICE NOTICE 8/12/1999,8002320144,9043663051,8554636848,NA,NA,CSX,Primary,CHICAGO,GARRETT,#N\A,BI,166.48,NA,2,0,18,24,1,0,2,NA,2019,60,60,60,2,0,0,0,0,0,NA,11,1,1,2,1,0,0,0,0,2,NA,NA,NA,NA,NA,2,NA,"1,2",5,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,2,0,1,NA,0,0,NA,2,1,1,2,4,-1,2,NA,2,0,1,NA,0,NA,2,1,NA,NA,NA,NA,NA,8,2,2,1,2,2,NA,25,24,13,NA,1,300,3,1,8,0,19,2,40,1,NA,NA,1275,2018,6,2,NA,NA,2,2021,Major,At-Grade,2014-07-30,2014-07-30,63,KOSCIUSKO,DOTRAH,DOTRAH,"c(-85.8593, 41.43016)"
